"record_id","street_num","street_dir","street_name","street_type","description","status","date_status","parcel_id","geom"
"BLD2021-00283","200","","Edmund Place","","Revision to BLD2017-02420 per plans. (Phase I Foundations and framing of superstructure for a Mixed-Use Residential (35 Units) and Commercial Building as per plans. (Brush Park Building A1)) Subject to all Applicable Federal, State, and Local Executive Orders.","CofO Issued","10/11/2021 00:00:00","01000699-700","0101000020E61000006074137263C354C0E67DC41F172C4540"
"BLD2021-00359","15514","","WARREN","","Per BSEED Grant #77-16, Change of Occupancy to MMPCF & alterations per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","16/8/2021 00:00:00","22000923.","0101000020E610000012BB710395CC54C063E79AD5032C4540"
"BLD2021-00588","8003",,"KERCHEVAL",,"REVISION TO EXISTING PERMIT *(BLD2019-01928)*PERMIT REVISION **(BLD2021-00588/ old cost: $10,500,000 / new cost: $10,650,000 modify scope of work to include fire wall)**New construction of 4 story mixed use facility. Metal studs and brick veneer. First floor parking and retail space. 2nd floor through 4th floor contains 92 units.","CofO Issued","10/3/2022 00:00:00",,
"BLD2021-00626","15794",,"WYOMING",,"Change of Occupancy/Use to Retail Sales of New Merchandise per plans. Separate Detroit Business License required for the Sale of Tobacco products. Subject to Field Approval.","CofO Issued","30/6/2022 00:00:00","16037515.","0101000020E6100000B2E8E98137CA54C01A89740430344540"
"BLD2021-00694","269","","WALKER","","Change of Occupancy/Use to Recreation Indoor (Yoga Studio) & Massage Facility in 2,070 sq ft Lease Space 2 per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","13/4/2021 00:00:00","13000088-90","0101000020E6100000B9849B74FFC054C0FF4167127E2B4540"
"BLD2021-00804","1475",,"JEFFERSON",,"Revisions to BLD2020-04697 per plans (Bulletin #1). (Interior Build-Out for Retail Store per plans). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders./Old Cost $3,350,000/New Cost $3,525,000
Additional Scope of Work: Added Chicken Prep Room and Revised Tenant Kiosk Area","CofO Issued","6/1/2022 00:00:00",,
"BLD2021-00817","1000","","WOODWARD","","Change of Occupancy to Banquet Hall on 16th Floor Infill area per plans. See BLD2020-03088 for MEP Trade C of O inspections. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","22/3/2021 00:00:00","01004106-9","0101000020E6100000C7673F01F6C254C0ACA6B5B7B62A4540"
"BLD2021-01215","258","","MILWAUKEE","","Revision to BLD2020-00866 per plans. (Construct New 4-Story Multiple-Family Dwelling/Combined in structures w/ permitted 1st-Floor Commercial Use per plans). Subject to all Applicable Federal, State, and Local Executive Orders.","CofO Issued","16/6/2021 00:00:00","01001872-6","0101000020E6100000391658896FC454C0A31DE0F95D2F4540"
"BLD2021-01297","19420","","VAN DYKE","","AKA 19416 Van Dyke. Change of Occupancy to Restaurant (Carryout) & alterations per plans.","CofO Issued","5/10/2021 00:00:00","17009892.","0101000020E61000002767FB7788C154C08285EC02FF374540"
"BLD2021-01300","7637","","LAMPHERE","","Per SLU2020-00132, add Additional Use of Group Day Care to existing Single-Family Dwelling per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","10/6/2021 00:00:00","22116603.","0101000020E610000093371F0D99D054C063C1D9FD6B2C4540"
"BLD2021-01478","20900","","TIREMAN","","Change of Use of Land to Urban Garden per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","28/10/2021 00:00:00","22001566-78","0101000020E6100000566ED0DEBDCF54C04DD87A62D92C4540"
"BLD2021-01539","3040","E","GRAND BLVD","","Revise (BLD2019-01520) to show changes in scope of work per plans
{Change of Occupancy/Use to floors (2&3) to Multi-Family Dwelling (3 Units) per plans.}
(Subject to all applicable Federal, State and Local Executive Orders.)","CofO Issued","8/12/2021 00:00:00","01001946.000","0101000020E6100000482610458CC454C04E08595A8A2F4540"
"BLD2021-01634","20040","W","WARREN","","Per SLU2021-00003, modify BSEED#43-16 to expand Marijuana Retail/Provisioning Facility into adjacent 1,575 sq ft building (total of 2,935 sq ft) per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","7/9/2021 00:00:00","22000559.","0101000020E61000000D1CAD941FCF54C07379155FF32B4540"
"BLD2021-01682","1404","","VIRGINIA PARK","","CHANGE OF USE TO OUTDOOR RECREATION SPACE AND INSTALLATION OF ASSESSORY PLAYSCAPE, CONTAINER AND GAZEBO PER PLANS

SUBJECT TO ALL APPLICBLE LOCAL, STATE AND FEDERAL EXECUTIVE ORDERS","CofO Issued","9/11/2021 00:00:00","06001811.002L","0101000020E610000085D634F1B8C554C0802B6DF29C2F4540"
"BLD2021-01775","8620",,"LYNDON",,"Per SLU2019-00145, revision to BLD2019-01823 to modify BSEED #101-16 to add Additional Occupancy/Use of Marijuana Grower Facility in 1,513 sq ft, & Marijuana Processor Facility in 218 sq ft, to a 960 sq ft Marijuana Provisioning Center Facility in a 5,000 sq ft bldg per plans. (Per BSEED Grant# 101-16 & BZA Grant# 87-17, establish a Medical Marihuana Provisioning Center Facility in a 4,970 sq ft bldg and alterations as per plans). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.""","CofO Issued","17/3/2022 00:00:00","16005931-2","0101000020E6100000C545938DF8C954C0D9669FBC9F324540"
"BLD2021-01931","6387","E","NEVADA","","Revision to BLD2020-04157 to establish a Marijuana Grower Facility in a 23,324 sq ft area of a 123,000 sq ft building per plans. (Per SLU2019-00147, Change of Occupancy/Use to Marijuana Grower Facility and alterations per plans). Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","28/6/2021 00:00:00",,
"BLD2021-01946","16151","WEST","WARREN","AVENUE","AKA 16143 W. Warren. Change of Occupancy/Use to Restaurant (Carry-Out) & Bake Shop, Retail and alterations per plans.","CofO Issued","30/6/2021 00:00:00","22000104-17","0101000020E6100000A4C35FC102CD54C008FEF937EF2B4540"
"BLD2021-02297","1529","","BROADWAY","","Change of Occupancy/Use to Loft on 5th floor only per plans. See BLD2019-00799 and related Permits for MEP Trade work, approvals, and inspections. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","10/6/2021 00:00:00","01004020.","0101000020E61000005CF35D9121C354C00E60C418FC2A4540"
"BLD2021-02406","3303","","COCHRANE","","(AKA 3303 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","7/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02407","3303",,"COCHRANE",,"(AKA 3305 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","24/3/2022 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02408","3303","","COCHRANE","","(AKA 3307 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(permit reviewed under BLD2019-03775)","CofO Issued","11/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02409","3303","","COCHRANE","","(AKA 3309 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(permit reviewed under BLD2019-03775)","CofO Issued","14/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02410","3303","","COCHRANE","","(AKA 3311 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","14/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02411","3303","","COCHRANE","","(AKA 3313 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","7/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02412","3303","","COCHRANE","","(AKA 3315 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","11/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02414","3303","","COCHRANE","","(AKA 3319 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","7/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02415","3303","","COCHRANE","","(AKA 3321 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)","CofO Issued","11/10/2021 00:00:00","08006537.001","0101000020E6100000D8A87845C0C454C0B3A54049762B4540"
"BLD2021-02473","1901","E","Lafayette",,"AKA1096 Hampton Circle Unit 12. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","7/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02474","1901","E","Lafayette",,"AKA1094 Hampton Circle Unit 13. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","28/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02477","4503",,"OAKMAN","Blvd","Revision to BLD2020-03439 per plans. (Per SLU2019-00158, Change of Occupancy to Marijuana Grower Facility & Marijuana Processor Facility in a 30,545 sq ft bldg and alterations per plans). Subject to all Applicable Federal, State, and Local Executive Orders.","CofO Issued","18/7/2022 00:00:00",,
"BLD2021-02577","1901","E","Lafayette",,"AKA 1035 Hampton Circle Unit 40. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","14/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02578","1901","E","Lafayette",,"AKA 1037 Hampton Circle Unit 41. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","7/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02586","1901","E","Lafayette",,"AKA 1041 Hampton Circle Unit 43. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","14/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02589","1901","E","Lafayette",,"AKA 1039 Hampton Circle Unit 42. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","14/7/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-02612","7451","","WOODWARD","","Change of Occupancy/Use to Restaurant (Carry-Out) & alterations in a 2,007 sq ft Tenant Space B per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","21/10/2021 00:00:00","02001733-4","0101000020E6100000CA33FE38CEC454C0BAF5DB60A12F4540"
"BLD2021-02796","18303",,"JOY","Rd","Per SLU2021-00065, Construct 1,460 sq ft Fast Food Restaurant w/ Drive-Thru and Parking Lot per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","2/6/2022 00:00:00","22002339-51","0101000020E61000002ECEDCEE0BCE54C0DFA580B7C22D4540"
"BLD2021-02912","1410","W","ELIZABETH",,"INTERIOR ALTERATIONS PER THE approved documents/plans. - (Tenant improvement for existing space - SALON) -***SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS ""***","CofO Issued","29/3/2022 00:00:00","06000480-4","0101000020E610000059A5F77440C454C0011C33E58A2A4540"
"BLD2021-03120","4824","","VERNOR","","Revision to BLD2019-01924 per plans. (Change legal land use from ""low impact mfg (BAKERY TORTILLA FACTORY) to ""standard restaurant"" as per attached documents). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","4/10/2021 00:00:00","16000774-5","0101000020E6100000E4B4B23069C654C041409148CD284540"
"BLD2021-03357","1249","","GRISWOLD","","Interior Retail Build-Out in 4,000 sq ft Tenant Space per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","14/12/2021 00:00:00","02002006.","0101000020E61000008BDDBD0433C354C0899A88F9A72A4540"
"BLD2021-03484","1404",,"Calumet",,"Revision to BLD2019-04981 per plans. (1404 Calumet Unit 6. Erect 2-story Attached Single-Family Dwelling with attached garage per plans.)","CofO Issued","13/7/2022 00:00:00",,
"BLD2021-03666","690",,"AMSTERDAM",,"Add Additional Occupancy/Use of Recreation, Indoor Commercial and Health Club in a 16,000 sq ft Tenant area on 1st & 2nd Floors per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.

(Suite #101)","CofO Issued","14/2/2022 00:00:00","04001346-9","0101000020E6100000BE409DBEE6C454C007757249BA2E4540"
"BLD2021-03682","4806",,"HAVERHILL",,"Change of Use of Land to Urban Garden per plans. 
(Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.)","CofO Issued","12/7/2022 00:00:00","21070027.","0101000020E6100000D9FD6D3E42BC54C0E92B57A72D334540"
"BLD2021-03798","20101","","ROGGE","","Per SLU2021-00017, Add Additional Accessory Use of Group Day Care Home to an existing Single-Family Dwelling per plans. Separate DPW Right-of-Way Permit required. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","15/12/2021 00:00:00","15006633.","0101000020E6100000CA2BA06AE7C154C0BA30820DCA384540"
"BLD2021-03803","1406","W","ELIZABETH",,"Add Additional Occupancy/Use of Recreation, Indoor Commercial and Health Club in 1,426 sq ft 1st Floor Tenant space per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","3/2/2022 00:00:00",,
"BLD2021-03921","6700","W","OUTER DRIVE",,"Revision to BLD2020-02430 per plans. (Phase II Permit for 29,706 sq ft Nursing Home Addition per plans. See BLD2020-01282 for Phase I). Subject to all Applicable Federal, State, and Local Executive Orders.","CofO Issued","26/1/2022 00:00:00","22125513.005","0101000020E61000008D9C6C775ACC54C0B980441BDF354540"
"BLD2021-04020","258","","MILWAUKEE","","Add Additional Occupancy/ Use of Office in approximately 2,000 sq ft portion of 1st Floor per plans. Subject to all Applicable Federal, State, and Local Executive Orders.","CofO Issued","15/10/2021 00:00:00","01001872-6","0101000020E6100000391658896FC454C0A31DE0F95D2F4540"
"BLD2021-04278","19055","","DAVISON","","Change of Use/Occupancy to establish (Meat Processing Facility) in approximatly (866 sq. ft.) of existing building per plans. (Subject to all applicable Federal, State and Local Executive Orders.)","CofO Issued","21/10/2021 00:00:00","22008541.","0101000020E61000005435F39798CE54C0EC12C5420E314540"
"BLD2021-04279","1515",,"DIVISION",,"Change of Occupancy/Use to Retail in a 9,920 sq ft Building & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","16/3/2022 00:00:00","07000860-2","0101000020E6100000CD8F94DF82C254C062D17A29912C4540"
"BLD2021-04358","18067","","MURRAY HILL","","Per SLU2021-00025, add Accessory Use of Group Day Care Home per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","17/11/2021 00:00:00","22060340.","0101000020E61000004BBE2F0157CD54C0D004BD3C09364540"
"BLD2021-04524","110","","E. FERRY AVE.","","Revision to BLD2019-06024 to Change of use/occupancy to OFFICE & RESTURAUNT INTERIOR ALTERATIONS PER THE approved documents/plans. - *SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS*","CofO Issued","22/10/2021 00:00:00","01001493.","0101000020E6100000C5BB090C2DC454C01CE2DEBE442E4540"
"BLD2021-04648","200",,"Cedarhurst",,"establish childcare","CofO Issued","22/3/2022 00:00:00","01004875.","0101000020E6100000A9A4EB3AC2C654C013613CDAE2354540"
"BLD2021-05239","1901","E","Lafayette",,"NEW CONSTRUCTION, PER THE approved documents/plans. -  AKA 1053 HAMPTON CIRCLE UNIT 46
*SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS.","CofO Issued","19/8/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-05241","1901","E","Lafayette",,"NEW CONSTRUCTION, PER THE approved documents/plans. 
a.k.a. 1049 HAMPTON CIR./#44-  *SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS.","CofO Issued","19/8/2022 00:00:00","09004424.002","0101000020E6100000E0535819E2C154C0674BCB5B9F2B4540"
"BLD2021-05252","2665",,"Brush",,"(AKA 2671 Brush) Change of Use/Occupancy to establish Retail with SDD/SDM and Restaurant with C.O.P. in approximately (2,155 sq.ft.) on first floor of existing building per plans. (Subject to all applicable Federal, State and Local Executive Orders.)","CofO Issued","12/7/2022 00:00:00","01000647-8","0101000020E6100000168320533BC354C06A50A96F0E2C4540"
"BLD2021-05498","19228",,"JOY","Rd","Change of use/occupancy to establish a retail store (pharmacy) in an existing 1,500 sf building as per plans. Subject to all federal, state & local executive orders,","CofO Issued","8/6/2022 00:00:00","22002794.","0101000020E610000022FE121AADCE54C0BE02F855D02D4540"
"BLD2021-06251","7100","E","DAVISON",,"Change of Occupancy/Use to Office (Food Distribution) & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","27/6/2022 00:00:00","15003751-2","0101000020E610000060BED18FE9C154C0322DB4C32D364540"
"BLD2021-06459","15837",,"MACK",,"Per BSEED #30-16 & BZA #26-17, Change of Occupancy/Use to Marijuana Retail/Provisioning Facility in a 2,900 sq ft building per plans. AKA 15831 Mack. Subject to Field Approval, BZA & BSEED Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","24/2/2022 00:00:00","21001445-6","0101000020E6100000E2FF7590F3BB54C0C7C48CE3DF314540"
"BLD2021-06612","1410","W","ELIZABETH",,"Change of Occupancy/Use to Retail in a 220 sq ft Tenant Space (Suite 100) per plans. See BLD2021-03803 for Mechanical & Plumbing approvals. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","24/2/2022 00:00:00","06000480-4","0101000020E610000059A5F77440C454C0011C33E58A2A4540"
"BLD2021-07173","1301","E","STATE FAIR","St","Change of Use from Office to Carry Out Restaurant. New flooring, update lighting, install required plumbing and install new cooking appliances and Exhaust hood. AKA 1307 State Fair.","CofO Issued","5/8/2022 00:00:00","09008113-8","0101000020E6100000AFD77671CDC554C0FFF64E9153384540"
"BLD2021-07331","17498",,"MT ELLIOTT",,"Per SLU2021-00091, Change of Occupancy/Use to Marijuana Retail/Provisioning Facility in 1,170 sq ft portion & Marijuana Grower Facility in 2,074 sq ft portion of a total 3,244 sq ft bldg & alterations per plans. Subject to Field Approval & SLU Grant Conditions.","CofO Issued","31/8/2022 00:00:00","15014279.","0101000020E610000054B3B0BE71C254C08E96368527364540"
"BLD2021-07377","17320",,"LIVERNOIS",,"Change of Occupancy/Use to Massage Facility & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","14/9/2022 00:00:00","02004291-6","0101000020E61000009C92123EFFC854C0A9FE1430AE354540"
"BLD2021-07574","2677",,"PINGREE",,"Establishment of an urban garden on a 3.150 sf vacant lot as per plans. Subject to all federal, state & local executive orders.","CofO Issued","16/8/2022 00:00:00","10001877.","0101000020E6100000C92D47CFD5C654C0E52DD2A0182F4540"
"BLD2021-07626","7707",,"MICHIGAN","AVENUE","Revision to BLD2021-05689 as per attached plans.
(Change of Use to Office (Commercial Trade School) per plans)
Subject to all applicable Federal, State and Local Executive Orders.","CofO Issued","3/2/2022 00:00:00","20004484-9","0101000020E6100000646FC10ED2C854C0B63BF6EC5A2A4540"
"BLD2021-07637","1405",,"GRISWOLD",,"Add Additional Use of Establishment for the Sale of Beer or Alcoholic Liquor for Consumption on the Premises to existing Restaurant per plans. Separate MLCC & Detroit Business License required. Subject to all applicable Federal, State and Local Executive Orders.","CofO Issued","4/2/2022 00:00:00","02002005.","0101000020E61000001F7278C633C354C00D709C01BF2A4540"
"BLD2021-07680","20252",,"VAN DYKE",,"Change of Use from Office to Trade Services (General, Carpentry) per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","31/3/2022 00:00:00","17009969.","0101000020E6100000F0F6BC6A8DC154C0750C3ECE11394540"
"BLD2022-00031","19915",,"JAMES COUZENS",,"Change Use Classification to Office, Professional (Trade School) & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","12/7/2022 00:00:00","22019520-1","0101000020E610000033ACDA5E80CC54C061A1D60116384540"
"BLD2022-00043","2111","W","EIGHT MILE",,"Change of Occupancy/Use to Nail salon in a 1,800 sq ft Tenant Space per plans.
(AKA 1343 Eight Mile). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","19/5/2022 00:00:00","01008224-5","0101000020E610000041CCB16BD4C754C0ED4375F216394540"
"BLD2022-00482","15711","E","WARREN",,"Change of Use to Hair Salon in an approximately 720 sq ft Tenant space per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.","CofO Issued","12/9/2022 00:00:00","21002829.","0101000020E61000003B4866CB92BC54C0AA6D63A139334540"
"BLD2022-00546","1444",,"MICHIGAN",,"Change of use/occupancy of tenant space to establish a retail store as per plans. Subject to all applicable federal, state & local executive orders.","CofO Issued","15/7/2022 00:00:00","06000405.","0101000020E6100000D369B34741C454C0B16C1924742A4540"
"BLD2022-00673","1620",,"MICHIGAN","Ave","Tenant build-out (retail) as per plans. Subject to all applicable federal, state & local executive orders.","CofO Issued","5/5/2022 00:00:00","08000590-1","0101000020E6100000262C430C58C454C01DDC0691752A4540"
"BLD2022-00702","7720","W","CHICAGO",,"Revision to (BLD2021-05846) to modify floor plan as per plans,
(Per SLU2021-00039, Change of Occupancy/Use to Marijuana Grower Facility in 13,340 sq ft building & Site Work per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.)","CofO Issued","29/8/2022 00:00:00","16004797.","0101000020E6100000510EF41074C954C0DAB6FA0AF52E4540"
"BLD2022-01276","8088",,"KENTUCKY",,"ESTABLISH ADDITIONAL LAND USE OF GROUP DAY CARE HOME IN EXISTING TWO-STORY SINGLE-FAMILY DWELLING (PER SLU2021-00131) PER PLANS 

SUBJECT TO ALL APPLICABLE LOCAL, STATE AND FEDERAL EXECUTIVE ORDERS","CofO Issued","18/7/2022 00:00:00","18015638.","0101000020E61000007A0F81FCFDC954C09E748B8C322D4540"
"BLD2022-01539","5930","E","MCNICHOLS","Rd","Change of Use to Retail Sales of New Merchandise per plans. Subject to Field Approval.","CofO Issued","17/8/2022 00:00:00","13007069-79","0101000020E6100000CFB5EC2AB4C254C0D885E9A69A354540"
"BLD2022-01710","18435",,"DWYER",,"Per SLU2022-00012, Add Additional Use of Group Day Care to existing Single-Family Dwelling per plans. Subject to Field Approval & SLU Grant Conditions.","CofO Issued","13/5/2022 00:00:00","13012015.","0101000020E6100000267389E1A9C254C0506DFCF5D8364540"
