"establishment_id","name","address","zip_code","owner","license_number","license_type","most_recent_license_date","establishment_type","status","restaurant_complexity_level","review_frequency_in_days","address_id","lat","lon"
"1673","Value Pizza BBQ & Subs","14470 Livernois","48238","Nashwan Kanav","052906","Fixed Establishment","4/30/2007","Food Service Establishment","Permanently Closed",,"150","7015","42.3960212318185","-83.1374465515174"
"1674","Nicky D's Coney Island","16953 Livernois Ave.","48221","Zef Dedvukaj","061911","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"150","94899","42.4168556579392","-83.1411576426654"
"1675","Popeye's #932","14300 Livernois Ave.","48238","Amin Dhanani","263428","Fixed Establishment","4/29/2019","Food Service Establishment","Open","Medium","150","69593","42.3931540193562","-83.1394644783201"
"1676","HIGH SCHOOL OF COMMERCE","20119 Wisconsin","48221","DETROIT BD OF EDUCATION","036029","Fixed Establishment",,"Public School",,,"180","539007","42.4414389821323","-83.1586215306208"
"1677","Modern Vending","12800 Lyndon","48227","Modern Vending","036030","Other",,"LHD - Vending","Permanently Closed",,"180","84237","42.3955235401885","-83.1717119120699"
"1678","American Legion Joe Louis Post #375","19486 Sherwood Ave.","48234","American Legion Joe Louis Post","036031","Fixed Establishment","4/19/2013","Food Service Establishment","Open",,"500","352851","42.4383685330817","-83.0339447625352"
"1679","Commonwealth Community Deve.","8735 Schoolcraft","48238","Cullian W. Hill","036034","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","181673","42.3882614642779","-83.1565664276517"
"1680","Michigan Opera Theater","1526 Broadway","48226","Continental Cafe LLC","221954","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"335","18451","42.336529459743","-83.0487700030309"
"1681","Hilton Garden Inn/ American Grill","351 Gratiot Ave.","48226","351 Gratiot Holdings","078332","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"335","347914","42.3362541099999","-83.04524993"
"1682","Open Door Rescue Mission","3442 McDougall","48207","Jerome Farris-Pastor","036039","Fixed Establishment",,"Food Service Establishment","Open",,"335","316547","42.3568016151269","-83.0284256876126"
"1683","Coffee Master","3031 Grand Blvd. W.","48202","In Sun Lee","036040","Fixed Establishment","5/19/2020","Food Service Establishment","Open","Medium","335","336528","42.3700706331916","-83.0762037061675"
"1684","Ye Olde Tap Room","14915 Charlevoix","48215","Russell D. Mack","036041","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"335","326794","42.38478935048","-82.9456534942027"
"1685","Second Sweet Home Baptist Church","19130 Beaconfiled","48224","Sidney Carr Hunter","066475","Fixed Establishment",,"Food Service Establishment","Temporarily Closed",,"335","305407","42.4302531988815","-82.940696298278"
"1686","Brad's Hot Dog #1","5535 Devonshire","48224","William Bradley","036044","Mobile Food Establishment","12/4/2006","LHD - Mobile Food Establishmen",,,"180","321839","42.405391069313","-82.9446605152178"
"1687","The Green Room","120 Congress W.","48226","Steve Zuccaro ","202857","Fixed Establishment","5/5/2017","Food Service Establishment","Permanently Closed","Medium","335",,,
"1688","Banko's Lounge","14168 Wyoming St.","48238","LSY, LLC","078380","Fixed Establishment",,"Food Service Establishment","Open","Medium","335","215690","42.3912728190768","-83.1588846484936"
"1689","Hobby Bar","13106 Linwood","48238","Malcom Fuller","036052","Fixed Establishment","4/23/2007","Food Service Establishment","Temporarily Closed",,"535","537303","42.3911886794046","-83.1204138701372"
"1690","DUBLIN FOODS VENDING COMPAN","6100 BUCHANAN","48238","JAMES P REEDY","036053","Other",,"LHD - Vending","Permanently Closed",,"180","148901","42.3336861016961","-83.1195301348201"
"1691","United Community Hospital","2401 20TH ST","48216","HARLEY BROWN K","036054","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","348688","42.3298577698909","-83.0846392191836"
"1692","Mr. Bigstuff's Motown Eatery ","18516 Schoolcraft Rd.","48223","Burt E. Rogers","067388","Fixed Establishment","2/6/2009","Food Service Establishment","Open",,"150","352558","42.3868087098335","-83.2228790710665"
"1693","Malcolm X Academy","6311 Chicago W.","48204","Detroit Board of Education","036057","Fixed Establishment","5/13/2005","Public School","Permanently Closed",,"335","540038","42.3661450007351","-83.1391050015719"
"1694","Subway #14651","2790 Grand Blvd. W.","48202","Johnson/Toney Food, Inc.","048269","Fixed Establishment","5/2/2012","Food Service Establishment","Permanently Closed",,"335","348858","42.36578089888","-83.084141801226"
"1695","Zebee Fish","8233 Livernois Ave.","48204","Christopher Mitchell","048265","Fixed Establishment","4/30/2019","Food Service Establishment","Open","High","150","350129","42.354956174167","-83.1382588656316"
"1696","Salvation Army/Detroit Brightmoor Corps","15133 Burgess St.","48223","The Salvation Army/Div Hdqtrs.","036061","Fixed Establishment","5/4/2009","Food Service Establishment","Permanently Closed",,"335","351742","42.3996762081924","-83.2548425074688"
"1697","Clubhouse Tavern","3011 Grand Blvd. W.","48202","MZ Entertainment, Inc.","051596","Fixed Establishment","4/30/2008","Food Service Establishment","Open",,"150","348929","42.3711784678986","-83.0699243400955"
"1699","Salvation Army-Detroit Grandale Corp.","11311-25 Montrose  ","48227","Salvation Army /Div. Headqtrs.","069890","Fixed Establishment","4/12/2022","Food Service Establishment","Open","Medium","335",,,
"1700","Friendship Baptist","3900 Beaubien St.","48201","Julius Maddox 394-0164","036065","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","260319","42.3522789121594","-83.0529151892645"
"1701","Town Pump Tavern","100 Montcalm W.","48201","Sean Harrington","036067","Fixed Establishment",,"Food Service Establishment","Permanently Closed","High","150",,,
"1702","STONEY CREEK BREWING CO","237 JOSEPH CAMPAU","48207","THE STONEY CREEK BREWING CO","036068","Fixed Establishment","12/4/2006","Food Service Establishment",,,"150",,,
"1703","Westminster Church of Detroit","17567 Hubbell","48235","Westminster Church of Detroit","036070","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"335","65880","42.4209044585382","-83.1906507859413"
"1704","Museum of African American History","315 Warren Ave. E.","48201","Museum of African American His","036071","Fixed Establishment","4/12/2022","Food Service Establishment","Open","Medium","335","265201","42.3591339618766","-83.0609040208582"
"1705","Northwest Community Programs, Inc.","18100 Meyers","48235","City of Detroit","078833","Fixed Establishment","5/2/2019","Food Service Establishment","Open","Low","335","5723","42.423054610348","-83.1694776257301"
"1706","Far West Alternative Middle School","15320 Lamphere ave.","48238","DETROIT BOARD OF EDUCATION","036073","Fixed Establishment",,"Public School","Temporarily Closed",,"150","537972","42.4009401205429","-83.2613974329748"
"1707","The Mexicano Restaurant","3410 Livernois","48210","Mariana Arellano","036074","Fixed Establishment","8/15/2006","Food Service Establishment","Open",,"180","149601","42.3264513291023","-83.1166162958831"
"1708","Papa Romano's #95","19163 Livernois Ave.","48221","Holsey Enterprises, LLC","036075","Fixed Establishment","5/1/2012","Food Service Establishment","Permanently Closed",,"335","352752","42.4325430749992","-83.1419897063815"
"1709","Wendy's ","9768 Grand River Ave.","48204","Douglas Corp. of Michigan","221962","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","72149","42.3688106723465","-83.1382501393555"
"1710","St. Christine's Community Soup Kitchen","22261 Fenkell Ave.","48223","St Christine's Christian Serv.","036078","Fixed Establishment","10/28/2021","Food Service Establishment","Open","Medium","150","148081","42.4000655499151","-83.2603017524027"
"1711","Dynasty Chinese","13340 Jefferson Ave. E.","48215","Jian C.Lee","036079","Fixed Establishment","4/30/2021","Food Service Establishment","Open",,"150","332049","42.3702255270531","-82.9484534483862"
"1712","JCE Acquisitions, LLC  DBA Subway ","3044 Grand Blvd. W.","48202","Justin Buccellato","077751","Fixed Establishment","5/7/2018","Food Service Establishment","Open","Medium","335","536124","42.3684003096473","-83.0751492162887"
"1713","Aunt Bessie's Bar-B-Q","1141 Seven Mile Rd. E.","48203","Bayles Thomas","036084","Fixed Establishment","5/7/2014","Food Service Establishment","Open",,"150","535183","42.432726406985","-83.091771405721"
"1714","Universal Coney Island","14729 Harper Ave.","48224","Qun Marjakaj","036085","Fixed Establishment","3/28/2022","Food Service Establishment","Open","Medium","150","297785","42.4059180260229","-82.9611451371646"
"1715","3rd Street Bar","4626 Third Ave.","48201","3rd Bar LLC","067009","Fixed Establishment","6/2/2022","Food Service Establishment","Open","Medium","335","349303","42.3521865367588","-83.0695829443838"
"1716","Joy of Jesus","12255 Camden","48213","Joy of Jesus Ministry","036093","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","537055","42.4018344305188","-82.982393461872"
"1717","The Turkey Grill","8290 Woodward Ave.","48202","George Lyles","036097","Fixed Establishment","7/11/2022","Food Service Establishment","Open","High","150","544615","42.3763159494007","-83.0769759736773"
"1718","Cathedral Church of St. Paul","4800 Woodward Ave.","48201","Cathedral Church of St. Paul","036102","Fixed Establishment","4/11/2022","Food Service Establishment","Temporarily Closed","Medium","335","263594","42.3564437708843","-83.0633059787773"
"1719","UAW-Ford NPC","151 Jefferson W.","48226","Cranks Catering","036103","Fixed Establishment","5/1/2007","Food Service Establishment","Permanently Closed",,"150","287029","42.3269764647202","-83.0456314587798"
"1720","MOTOR CITY HOT DOGS","910 SEWARD APT #405","48202","MICHAEL HAYWARD","036104","Mobile Food Establishment",,"LHD - Mobile Food Establishmen","Open",,"180","340278","42.3725555597183","-83.0846554770642"
"1721","Arandas Mexican Restaurant","1807 Livernois","48209","Perfecto Lopez","054619","Fixed Establishment","5/4/2009","Food Service Establishment","Open",,"150","153900","42.3149794711393","-83.109991695022"
"1722","New Center Gourmet","3031 Grand Blvd. W.","48202","Derek Abbo","051280","Fixed Establishment","4/29/2019","Food Service Establishment","Permanently Closed","High","150","336528","42.3700706331916","-83.0762037061675"
"1723","Anthony's Complete Services","2888 Grand Blvd. W.","48202","Anthony Scrivo","036109","Other",,"LHD - Vending","Open",,"180","335878","42.3669659875336","-83.0808465768658"
"1724","Jefferson Douglass Academy","6861 Nevada E.","48234","CornerstoneEducation Group","036110","Fixed Establishment",,"Non-Public School","Open","Medium","180","268569","42.427825560632","-83.0303170163216"
"1725","Willie C. Collins Rental Hall","2001 Davison E.","48212","Willie C. Collins","036112","Fixed Establishment","12/4/2006","Food Service Establishment",,,"180","535883","42.4104924839975","-83.0757852617887"
"1726","Golden Spice Catering","14720 Eight Mile Rd. E.","48205","Cristina M. Tabbi","036113","Fixed Establishment","4/29/2016","Food Service Establishment","Permanently Closed","High","335","535442","42.4493871614567","-82.9711334048727"
"1727","736 Java Inc.","736 Lothrop","48202","Freda Sampson","036115","Fixed Establishment","5/17/2007","Food Service Establishment","Temporarily Closed",,"150","5063","42.3697214367011","-83.079728807211"
"1728","Alpacino","8226 Michigan","48210","Isam Fatteh","036116","Fixed Establishment","2/13/2007","Food Service Establishment","Permanently Closed",,"150","217055","42.3307920798743","-83.1437041210247"
"1729","McDonald's #17266","18137 Joy Rd.","48228","Gilbertine Brundidge","036119","Fixed Establishment",,"Food Service Establishment","Open","Medium","335","254427","42.3575707047466","-83.2172757041592"
"1730","Great Panda Garden Chinese Restaurant","7930 Vernor St. W.","48209","Shu Ling Lee","061801","Fixed Establishment","4/22/2019","Food Service Establishment","Open",,"150","53460","42.3117098164122","-83.1271650826813"
"1731","Capuchin Kitchen","4390 Conner ","48215","Province of St.Joseph","036122","Fixed Establishment",,"Food Service Establishment","Open",,"150","304582","42.3866228060671","-82.9696646367177"
"1732","Crosman Alternative School","9027 John C. Lodge","48202","Detroit Board of Education","036123","Fixed Establishment","12/4/2006","Public School","Open",,"150",,,
"1733","WSU Sub Shops LLC/Subway","1113 Warren Ave. W.","48201","Justin Buccellato","202856","Fixed Establishment","5/1/2019","Food Service Establishment","Open",,"335","348225","42.35265788431","-83.0744910292413"
"1734","Empire Lounge","15000 Houston-Whittier","48205","Arthur Tyus","80856","Fixed Establishment","3/14/2016","Food Service Establishment","Temporarily Closed","Low","335","351684","42.4205408992996","-82.9674465188093"
"1735","Quizno's Classic Subs","1101 Washington Blvd.","48226","Linds & Larry Armstrong","036127","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","536834","42.3319360075572","-83.0515203553215"
"1736","St. Phillip's M.B. Church","7307 Livernois","48210","St. Phillips M.B. Church","036129","Fixed Establishment",,"Food Service Establishment","Open",,"150","215894","42.3485030999965","-83.1336211143504"
"1737","Genesis House III (EAST)","3840 Fairview","48214","Rescue Mission Ministries","081175","Fixed Establishment","4/25/2019","Food Service Establishment","Permanently Closed","High","150",,,
"1738","Genesis House III (WEST)","2015 Webb","48206","Detroit Rescue Mission","036131","Fixed Establishment","4/25/2019","Food Service Establishment","Open","High","150","30523","42.3851611008709","-83.1079658951363"
"1739","Tubby's Submarine #121","20325 Eight Mile Rd. W.","48219","8 Mile Sub Inc./Mark Pauls","036133","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"335","97007","42.4434379897912","-83.2435529777899"
"1740","Carter Metropolitan Church","1510 Grand Blvd. W.","48208","Carter Metropolitan Church","036136","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","152829","42.3442752374305","-83.1068568504424"
